offset along full diagonal, aAV
2.56944, 0.981481
2.56967, 0.981481
2.5699, 0.981481
2.57013, 0.981481
2.57036, 0.981481
2.57059, 0.981481
2.57083, 0.981481
2.57106, 0.981481
2.57129, 0.981481
2.57152, 0.981481
2.57175, 0.981481
2.57198, 0.981481
2.57221, 0.981481
2.57244, 0.981481
2.57267, 0.981481
2.5729, 0.981481
2.57313, 0.981481
2.57337, 0.981481
2.5736, 0.981481
2.57383, 0.981481
2.57406, 0.981481
2.57429, 0.981481
2.57452, 0.981481
2.57475, 0.981481
2.57498, 0.981481
2.57521, 0.981481
2.57544, 0.981481
2.57568, 0.981481
2.57591, 0.981481
2.57614, 0.981481
2.57637, 0.981481
2.5766, 0.981481
2.57683, 0.981481
2.57706, 0.981481
2.57729, 0.981481
2.57752, 0.981481
2.57775, 0.981481
2.57798, 0.981481
2.57822, 0.981481
2.57845, 0.981481
2.57868, 0.981481
2.57891, 0.981481
2.57914, 0.981481
2.57937, 0.981481
2.5796, 0.981481
2.57983, 0.981481
2.58006, 0.981481
2.58029, 0.981481
2.58052, 0.981481
2.58076, 0.981481
2.58099, 0.981481
2.58122, 0.981481
2.58145, 0.981481
2.58168, 0.981481
2.58191, 0.981481
2.58214, 0.981481
2.58237, 0.981481
2.5826, 0.981481
2.58283, 0.981481
2.58307, 0.981481
2.5833, 0.981481
2.58353, 0.981481
2.58376, 0.981481
2.58399, 0.981481
2.58422, 0.981481
2.58445, 0.981481
2.58468, 0.981481
2.58491, 0.981481
2.58514, 0.981481
2.58537, 0.981481
2.58561, 0.981481
2.58584, 0.981481
2.58607, 0.981481
2.5863, 0.981481
2.58653, 0.981481
2.58676, 0.981481
2.58699, 0.981481
2.58722, 0.981481
2.58745, 0.981481
2.58768, 0.981481
2.58791, 0.981481
2.58815, 0.981481
2.58838, 0.981481
2.58861, 0.981481
2.58884, 0.981481
2.58907, 0.981481
2.5893, 0.981481
2.58953, 0.981481
2.58976, 0.981481
2.58999, 0.981481
2.59022, 0.981481
2.59046, 0.981481
2.59069, 0.981481
2.59092, 0.981481
2.59115, 0.981481
2.59138, 0.981481
2.59161, 0.981481
2.59184, 0.981481
2.59207, 0.981481
2.5923, 0.981481
2.59253, 0.981481
2.59276, 0.981481
2.593, 0.981481
2.59323, 0.981481
2.59346, 0.981481
2.59369, 0.981481
2.59392, 0.981481
2.59415, 0.981481
2.59438, 0.981481
2.59461, 0.981481
2.59484, 0.981481
2.59507, 0.981481
2.5953, 0.981481
2.59554, 0.981481
2.59577, 0.981481
2.596, 0.981481
2.59623, 0.981481
2.59646, 0.981481
2.59669, 0.981481
2.59692, 0.981481
2.59715, 0.981481
2.59738, 0.981481
2.59761, 0.981481
2.59785, 0.981481
2.59808, 0.981481
2.59831, 0.981481
2.59854, 0.981481
2.59877, 0.981481
2.599, 0.981481
2.59923, 0.981481
2.59946, 0.981481
2.59969, 0.981481
2.59992, 0.981481
2.60015, 0.981481
2.60039, 0.981481
2.60062, 0.981481
2.60085, 0.981481
2.60108, 0.981481
2.60131, 0.981481
2.60154, 0.981481
2.60177, 0.981481
2.602, 0.981481
2.60223, 0.981481
2.60246, 0.981481
2.6027, 0.981481
2.60293, 0.981481
2.60316, 0.981481
2.60339, 0.981481
2.60362, 0.981481
2.60385, 0.981481
2.60408, 0.981481
2.60431, 0.981481
2.60454, 0.981481
2.60477, 0.981481
2.605, 0.981481
2.60524, 0.981481
2.60547, 0.981481
2.6057, 0.981481
2.60593, 0.981481
2.60616, 0.981481
2.60639, 0.981481
2.60662, 0.981481
2.60685, 0.981481
2.60708, 0.981481
2.60731, 0.981481
2.60754, 0.981481
2.60778, 0.981481
2.60801, 0.981481
2.60824, 0.981481
2.60847, 0.981481
2.6087, 0.981481
2.60893, 0.981481
2.60916, 0.981481
2.60939, 0.981481
2.60962, 0.981481
2.60985, 0.981481
2.61009, 0.981481
2.61032, 0.981481
2.61055, 0.981481
2.61078, 0.981481
2.61101, 0.981481
2.61124, 0.981481
2.61147, 0.981481
2.6117, 0.981481
2.61193, 0.981481
2.61216, 0.981481
2.61239, 0.981481
2.61263, 0.981481
2.61286, 0.981481
2.61309, 0.981481
2.61332, 0.981481
2.61355, 0.981481
2.61378, 0.981481
2.61401, 0.981481
2.61424, 0.981481
2.61447, 0.981481
2.6147, 0.981481
2.61493, 0.981481
2.61517, 0.981481
2.6154, 0.981481
2.61563, 0.981481
2.61586, 0.981481
2.61609, 0.981481
2.61632, 0.981481
2.61655, 0.981481
2.61678, 0.981481
2.61701, 0.981481
2.61724, 0.981481
2.61748, 0.981481
2.61771, 0.981481
2.61794, 0.981481
2.61817, 0.981481
2.6184, 0.981481
2.61863, 0.981481
2.61886, 0.981481
2.61909, 0.981481
2.61932, 0.981481
2.61955, 0.981481
2.61978, 0.981481
2.62002, 0.981481
2.62025, 0.981481
2.62048, 0.981481
2.62071, 0.981481
2.62094, 0.981481
2.62117, 0.981481
2.6214, 0.981481
2.62163, 0.981481
2.62186, 0.981481
2.62209, 0.981481
2.62232, 0.981481
2.62256, 0.981481
2.62279, 0.981481
2.62302, 0.981481
2.62325, 0.981481
2.62348, 0.981481
2.62371, 0.981481
2.62394, 0.981481
2.62417, 0.981481
2.6244, 0.981481
2.62463, 0.981481
2.62487, 0.981481
2.6251, 0.981481
2.62533, 0.981481
2.62556, 0.981481
2.62579, 0.981481
2.62602, 0.981481
2.62625, 0.981481
2.62648, 0.981481
2.62671, 0.981481
2.62694, 0.981481
2.62717, 0.981481
2.62741, 0.981481
2.62764, 0.981481
2.62787, 0.981481
2.6281, 0.981481
2.62833, 0.981481
2.62856, 0.981481
2.62879, 0.981481
2.62902, 0.981481
2.62925, 0.981481
2.62948, 0.981481
2.62972, 0.981481
2.62995, 0.981481
2.63018, 0.981481
2.63041, 0.981481
2.63064, 0.981481
2.63087, 0.981481
2.6311, 0.981481
2.63133, 0.981481
2.63156, 0.981481
2.63179, 0.981481
2.63202, 0.981481
2.63226, 0.981481
2.63249, 0.981481
2.63272, 0.981481
2.63295, 0.981481
2.63318, 0.981481
2.63341, 0.981481
2.63364, 0.981481
2.63387, 0.981481
2.6341, 0.981481
2.63433, 0.981481
2.63456, 0.981481
2.6348, 0.981481
2.63503, 0.981481
2.63526, 0.981481
2.63549, 0.981481
2.63572, 0.981481
2.63595, 0.981481
2.63618, 0.981481
2.63641, 0.981481
2.63664, 0.981481
2.63687, 0.981481
2.63711, 0.981481
2.63734, 0.981481
2.63757, 0.981481
2.6378, 0.981481
2.63803, 0.981481
2.63826, 0.981481
2.63849, 0.981481
2.63872, 0.981481
2.63895, 0.981481
2.63918, 0.981481
2.63941, 0.981481
2.63965, 0.981481
2.63988, 0.981481
2.64011, 0.981481
2.64034, 0.981481
2.64057, 0.981481
2.6408, 0.981481
2.64103, 0.981481
2.64126, 0.981481
2.64149, 0.981481
2.64172, 0.981481
2.64195, 0.981481
2.64219, 0.981481
2.64242, 0.981481
2.64265, 0.981481
2.64288, 0.981481
2.64311, 0.981481
2.64334, 0.981481
2.64357, 0.981481
2.6438, 0.981481
2.64403, 0.981481
2.64426, 0.981481
2.6445, 0.981481
2.64473, 0.981481
2.64496, 0.981481
2.64519, 0.981481
2.64542, 0.981481
2.64565, 0.981481
2.64588, 0.981481
2.64611, 0.981481
2.64634, 0.981481
2.64657, 0.981481
2.6468, 0.981481
2.64704, 0.981481
2.64727, 0.981481
2.6475, 0.981481
2.64773, 0.981481
2.64796, 0.981481
2.64819, 0.981481
2.64842, 0.981481
2.64865, 0.981481
2.64888, 0.981481
2.64911, 0.981481
2.64934, 0.981481
2.64958, 0.981481
2.64981, 0.981481
2.65004, 0.981481
2.65027, 0.981481
2.6505, 0.981481
2.65073, 0.981481
2.65096, 0.981481
2.65119, 0.981481
2.65142, 0.981481
2.65165, 0.981481
2.65189, 0.981481
2.65212, 0.981481
2.65235, 0.981481
2.65258, 0.981481
2.65281, 0.981481
2.65304, 0.981481
2.65327, 0.981481
2.6535, 0.981481
2.65373, 0.981481
2.65396, 0.981481
2.65419, 0.981481
2.65443, 0.981481
2.65466, 0.981481
2.65489, 0.981481
2.65512, 0.981481
2.65535, 0.981481
2.65558, 0.981481
2.65581, 0.981481
2.65604, 0.981481
2.65627, 0.981481
2.6565, 0.981481
2.65673, 0.981481
2.65697, 0.981481
2.6572, 0.981481
2.65743, 0.981481
2.65766, 0.981481
2.65789, 0.981481
2.65812, 0.981481
2.65835, 0.981481
2.65858, 0.981481
2.65881, 0.981481
2.65904, 0.981481
2.65928, 0.981481
2.65951, 0.981481
2.65974, 0.981481
2.65997, 0.981481
2.6602, 0.981481
2.66043, 0.981481
2.66066, 0.981481
2.66089, 0.981481
2.66112, 0.981481
2.66135, 0.981481
2.66158, 0.981481
2.66182, 0.981481
2.66205, 0.981481
2.66228, 0.981481
2.66251, 0.981481
2.66274, 0.981481
2.66297, 0.981481
2.6632, 0.981481
2.66343, 0.981481
2.66366, 0.981481
2.66389, 0.981481
2.66413, 0.981481
2.66436, 0.981481
2.66459, 0.981481
2.66482, 0.981481
2.66505, 0.981481
2.66528, 0.981481
2.66551, 0.981481
2.66574, 0.981481
2.66597, 0.981481
2.6662, 0.981481
2.66643, 0.981481
2.66667, 0.981481
2.6669, 0.981481
2.66713, 0.981481
2.66736, 0.981481
2.66759, 0.981481
2.66782, 0.981481
2.66805, 0.981481
2.66828, 0.981481
2.66851, 0.981481
2.66874, 0.981481
2.66897, 0.981481
2.66921, 0.981481
2.66944, 0.981481
2.66967, 0.981481
2.6699, 0.981481
2.67013, 0.981481
2.67036, 0.981481
2.67059, 0.981481
2.67082, 0.981481
2.67105, 0.981481
2.67128, 0.981481
2.67152, 0.981481
2.67175, 0.981481
2.67198, 0.981481
2.67221, 0.981481
2.67244, 0.981481
2.67267, 0.981481
2.6729, 0.981481
2.67313, 0.981481
2.67336, 0.981481
2.67359, 0.981481
2.67382, 0.981481
2.67406, 0.981481
2.67429, 0.981481
2.67452, 0.981481
2.67475, 0.981481
2.67498, 0.981481
2.67521, 0.981481
2.67544, 0.981481
2.67567, 0.981481
2.6759, 0.981481
2.67613, 0.981481
2.67636, 0.981481
2.6766, 0.981481
2.67683, 0.981481
2.67706, 0.981481
2.67729, 0.981481
2.67752, 0.981481
2.67775, 0.981481
2.67798, 0.981481
2.67821, 0.981481
2.67844, 0.981481
2.67867, 0.981481
2.67891, 0.981481
2.67914, 0.981481
2.67937, 0.981481
2.6796, 0.981481
2.67983, 0.981481
2.68006, 0.981481
2.68029, 0.981481
2.68052, 0.981481
2.68075, 0.981481
2.68098, 0.981481
2.68121, 0.981481
2.68145, 0.981481
2.68168, 0.981481
2.68191, 0.981481
2.68214, 0.981481
2.68237, 0.981481
2.6826, 0.981481
2.68283, 0.981481
2.68306, 0.981481
2.68329, 0.981481
2.68352, 0.981481
2.68375, 0.981481
2.68399, 0.981481
2.68422, 0.981481
2.68445, 0.981481
2.68468, 0.981481
2.68491, 0.981481
2.68514, 0.981481
2.68537, 0.981481
2.6856, 0.981481
2.68583, 0.981481
2.68606, 0.981481
2.6863, 0.981481
2.68653, 0.981481
2.68676, 0.981481
2.68699, 0.981481
2.68722, 0.981481
2.68745, 0.981481
2.68768, 0.981481
2.68791, 0.981481
2.68814, 0.981481
2.68837, 0.981481
2.6886, 0.981481
2.68884, 0.981481
2.68907, 0.981481
2.6893, 0.981481
2.68953, 0.981481
2.68976, 0.981481
2.68999, 0.981481
2.69022, 0.981481
2.69045, 0.981481
2.69068, 0.981481
2.69091, 0.981481
2.69115, 0.981481
2.69138, 0.981481
2.69161, 0.981481
2.69184, 0.981481
2.69207, 0.981481
2.6923, 0.981481
2.69253, 0.981481
2.69276, 0.981481
2.69299, 0.981481
2.69322, 0.981481
2.69345, 0.981481
2.69369, 0.981481
2.69392, 0.981481
2.69415, 0.981481
2.69438, 0.981481
2.69461, 0.981481
2.69484, 0.981481
2.69507, 0.981481
2.6953, 0.981481
2.69553, 0.981481
2.69576, 0.981481
2.69599, 0.981481
2.69623, 0.981481
2.69646, 0.981481
2.69669, 0.981481
2.69692, 0.981481
2.69715, 0.981481
2.69738, 0.981481
2.69761, 0.981481
2.69784, 0.981481
2.69807, 0.981481
2.6983, 0.981481
2.69854, 0.981481
2.69877, 0.981481
2.699, 0.981481
2.69923, 0.981481
2.69946, 0.981481
2.69969, 0.981481
2.69992, 0.981481
2.70015, 0.981481
2.70038, 0.981481
2.70061, 0.981481
2.70084, 0.981481
2.70108, 0.981481
2.70131, 0.981481
2.70154, 0.981481
2.70177, 0.981481
2.702, 0.981481
2.70223, 0.981481
2.70246, 0.981481
2.70269, 0.981481
2.70292, 0.981481
2.70315, 0.981481
2.70338, 0.981481
2.70362, 0.981481
2.70385, 0.981481
2.70408, 0.981481
2.70431, 0.981481
2.70454, 0.981481
2.70477, 0.981481
2.705, 0.981481
2.70523, 0.981481
2.70546, 0.981481
2.70569, 0.981481
2.70593, 0.981481
2.70616, 0.981481
2.70639, 0.981481
2.70662, 0.981481
2.70685, 0.981481
2.70708, 0.981481
2.70731, 0.981481
2.70754, 0.981481
2.70777, 0.981481
2.708, 0.981481
2.70823, 0.981481
2.70847, 0.981481
2.7087, 0.981481
2.70893, 0.981481
2.70916, 0.981481
2.70939, 0.981481
2.70962, 0.981481
2.70985, 0.981481
2.71008, 0.981481
2.71031, 0.981481
2.71054, 0.981481
2.71077, 0.981481
2.71101, 0.981481
2.71124, 0.981481
2.71147, 0.981481
2.7117, 0.981481
2.71193, 0.981481
2.71216, 0.981481
2.71239, 0.981481
2.71262, 0.981481
2.71285, 0.981481
2.71308, 0.981481
2.71332, 0.981481
2.71355, 0.981481
2.71378, 0.981481
2.71401, 0.981481
2.71424, 0.981481
2.71447, 0.981481
2.7147, 0.981481
2.71493, 0.981481
2.71516, 0.981481
2.71539, 0.981481
2.71562, 0.981481
2.71586, 0.981481
2.71609, 0.981481
2.71632, 0.981481
2.71655, 0.981481
2.71678, 0.981481
2.71701, 0.981481
2.71724, 0.981481
2.71747, 0.981481
2.7177, 0.981481
2.71793, 0.981481
2.71817, 0.981481
2.7184, 0.981481
2.71863, 0.981481
2.71886, 0.981481
2.71909, 0.981481
2.71932, 0.981481
2.71955, 0.981481
2.71978, 0.981481
2.72001, 0.981481
2.72024, 0.981481
2.72047, 0.981481
2.72071, 0.981481
2.72094, 0.981481
2.72117, 0.981481
2.7214, 0.981481
2.72163, 0.981481
2.72186, 0.981481
2.72209, 0.981481
2.72232, 0.981481
2.72255, 0.981481
2.72278, 0.981481
2.72301, 0.981481
2.72325, 0.981481
2.72348, 0.981481
2.72371, 0.981481
2.72394, 0.981481
2.72417, 0.981481
2.7244, 0.981481
2.72463, 0.981481
2.72486, 0.981481
2.72509, 0.981481
2.72532, 0.981481
2.72556, 0.981481
2.72579, 0.981481
2.72602, 0.981481
2.72625, 0.981481
2.72648, 0.981481
2.72671, 0.981481
2.72694, 0.981481
2.72717, 0.981481
2.7274, 0.981481
2.72763, 0.981481
2.72786, 0.981481
2.7281, 0.981481
2.72833, 0.981481
2.72856, 0.981481
2.72879, 0.981481
2.72902, 0.981481
2.72925, 0.981481
2.72948, 0.981481
2.72971, 0.981481
2.72994, 0.981481
2.73017, 0.981481
2.7304, 0.981481
2.73064, 0.981481
2.73087, 0.981481
2.7311, 0.981481
2.73133, 0.981481
2.73156, 0.981481
2.73179, 0.981481
2.73202, 0.981481
2.73225, 0.981481
2.73248, 0.981481
2.73271, 0.981481
2.73295, 0.981481
2.73318, 0.981481
2.73341, 0.981481
2.73364, 0.981481
2.73387, 0.981481
2.7341, 0.981481
2.73433, 0.981481
2.73456, 0.981481
2.73479, 0.981481
2.73502, 0.981481
2.73525, 0.981481
2.73549, 0.981481
2.73572, 0.981481
2.73595, 0.981481
2.73618, 0.981481
2.73641, 0.981481
2.73664, 0.981481
2.73687, 0.981481
2.7371, 0.981481
2.73733, 0.981481
2.73756, 0.981481
2.73779, 0.981481
2.73803, 0.981481
2.73826, 0.981481
2.73849, 0.981481
2.73872, 0.981481
2.73895, 0.981481
2.73918, 0.981481
2.73941, 0.981481
2.73964, 0.981481
2.73987, 0.981481
2.7401, 0.981481
2.74034, 0.981481
2.74057, 0.981481
2.7408, 0.981481
2.74103, 0.981481
2.74126, 0.981481
2.74149, 0.981481
2.74172, 0.981481
2.74195, 0.981481
2.74218, 0.981481
2.74241, 0.981481
2.74264, 0.981481
2.74288, 0.981481
2.74311, 0.981481
2.74334, 0.981481
2.74357, 0.981481
2.7438, 0.981481
2.74403, 0.981481
2.74426, 0.981481
2.74449, 0.981481
2.74472, 0.981481
2.74495, 0.981481
2.74519, 0.981481
2.74542, 0.981481
2.74565, 0.981481
2.74588, 0.981481
2.74611, 0.981481
2.74634, 0.981481
2.74657, 0.981481
2.7468, 0.981481
2.74703, 0.981481
2.74726, 0.981481
2.74749, 0.981481
2.74773, 0.981481
2.74796, 0.981481
2.74819, 0.981481
2.74842, 0.981481
2.74865, 0.981481
2.74888, 0.981481
2.74911, 0.981481
2.74934, 0.981481
2.74957, 0.981481
2.7498, 0.981481
2.75003, 0.981481
2.75027, 0.981481
2.7505, 0.981481
2.75073, 0.981481
2.75096, 0.981481
2.75119, 0.981481
2.75142, 0.981481
2.75165, 0.981481
2.75188, 0.981481
2.75211, 0.981481
2.75234, 0.981481
2.75258, 0.981481
2.75281, 0.981481
2.75304, 0.981481
2.75327, 0.981481
2.7535, 0.981481
2.75373, 0.981481
2.75396, 0.981481
2.75419, 0.981481
2.75442, 0.981481
2.75465, 0.981481
2.75488, 0.981481
2.75512, 0.981481
2.75535, 0.981481
2.75558, 0.981481
2.75581, 0.981481
2.75604, 0.981481
2.75627, 0.981481
2.7565, 0.981481
2.75673, 0.981481
2.75696, 0.981481
2.75719, 0.981481
2.75742, 0.981481
2.75766, 0.981481
2.75789, 0.981481
2.75812, 0.981481
2.75835, 0.981481
2.75858, 0.981481
2.75881, 0.981481
2.75904, 0.981481
2.75927, 0.981481
2.7595, 0.981481
2.75973, 0.981481
2.75997, 0.981481
2.7602, 0.981481
2.76043, 0.981481
2.76066, 0.981481
2.76089, 0.981481
2.76112, 0.981481
2.76135, 0.981481
2.76158, 0.981481
2.76181, 0.981481
2.76204, 0.981481
2.76227, 0.981481
2.76251, 0.981481
2.76274, 0.981481
2.76297, 0.981481
2.7632, 0.981481
2.76343, 0.981481
2.76366, 0.981481
2.76389, 0.981481
2.76412, 0.981481
2.76435, 0.981481
2.76458, 0.981481
2.76481, 0.981481
2.76505, 0.981481
2.76528, 0.981481
2.76551, 0.981481
2.76574, 0.981481
2.76597, 0.981481
2.7662, 0.981481
2.76643, 0.981481
2.76666, 0.981481
2.76689, 0.981481
2.76712, 0.981481
2.76736, 0.981481
2.76759, 0.981481
2.76782, 0.981481
2.76805, 0.981481
2.76828, 0.981481
2.76851, 0.981481
2.76874, 0.981481
2.76897, 0.981481
2.7692, 0.981481
2.76943, 0.981481
2.76966, 0.981481
2.7699, 0.981481
2.77013, 0.981481
2.77036, 0.981481
2.77059, 0.981481
2.77082, 0.981481
2.77105, 0.981481
2.77128, 0.981481
2.77151, 0.981481
2.77174, 0.981481
2.77197, 0.981481
2.77221, 0.981481
2.77244, 0.981481
2.77267, 0.981481
2.7729, 0.981481
2.77313, 0.981481
2.77336, 0.981481
2.77359, 0.981481
2.77382, 0.981481
2.77405, 0.981481
2.77428, 0.981481
2.77451, 0.981481
2.77475, 0.981481
2.77498, 0.981481
2.77521, 0.981481
2.77544, 0.981481
2.77567, 0.981481
2.7759, 0.981481
2.77613, 0.981481
2.77636, 0.981481
2.77659, 0.981481
2.77682, 0.981481
2.77705, 0.981481
2.77729, 0.981481
2.77752, 0.981481
2.77775, 0.981481
2.77798, 0.981481
2.77821, 0.981481
2.77844, 0.981481
2.77867, 0.981481
2.7789, 0.981481
2.77913, 0.981481
2.77936, 0.981481
2.7796, 0.981481
2.77983, 0.981481
2.78006, 0.981481
2.78029, 0.981481
2.78052, 0.981481
2.78075, 0.981481
2.78098, 0.981481
2.78121, 0.981481
2.78144, 0.981481
2.78167, 0.981481
2.7819, 0.981481
2.78214, 0.981481
2.78237, 0.981481
2.7826, 0.981481
2.78283, 0.981481
2.78306, 0.981481
2.78329, 0.981481
2.78352, 0.981481
2.78375, 0.981481
2.78398, 0.981481
2.78421, 0.981481
2.78444, 0.981481
2.78468, 0.981481
2.78491, 0.981481
2.78514, 0.981481
2.78537, 0.981481
2.7856, 0.981481
2.78583, 0.981481
2.78606, 0.981481
2.78629, 0.981481
2.78652, 0.981481
2.78675, 0.981481
2.78699, 0.981481
2.78722, 0.981481
2.78745, 0.981481
2.78768, 0.981481
2.78791, 0.981481
2.78814, 0.981481
2.78837, 0.981481
2.7886, 0.981481
2.78883, 0.981481
2.78906, 0.981481
2.78929, 0.981481
2.78953, 0.981481
2.78976, 0.981481
2.78999, 0.981481
2.79022, 0.981481
2.79045, 0.981481
2.79068, 0.981481
2.79091, 0.981481
2.79114, 0.981481
2.79137, 0.981481
2.7916, 0.981481
2.79183, 0.981481
2.79207, 0.981481
2.7923, 0.981481
2.79253, 0.981481
2.79276, 0.981481
2.79299, 0.981481
2.79322, 0.981481
2.79345, 0.981481
2.79368, 0.981481
2.79391, 0.981481
2.79414, 0.981481
2.79438, 0.981481
2.79461, 0.981481
2.79484, 0.981481
2.79507, 0.981481
2.7953, 0.981481
2.79553, 0.981481
2.79576, 0.981481
2.79599, 0.981481
2.79622, 0.981481
2.79645, 0.981481
2.79668, 0.981481
2.79692, 0.981481
2.79715, 0.981481
2.79738, 0.981481
2.79761, 0.981481
2.79784, 0.981481
2.79807, 0.981481
2.7983, 0.981481
2.79853, 0.981481
2.79876, 0.981481
2.79899, 0.981481
2.79923, 0.981481
2.79946, 0.981481
2.79969, 0.981481
2.79992, 0.981481
2.80015, 0.981481
2.80038, 0.981481
2.80061, 0.981481
2.80084, 0.981481
2.80107, 0.981481
2.8013, 0.981481
2.80153, 0.981481
2.80177, 0.981481
2.802, 0.981481
2.80223, 0.981481
2.80246, 0.981481
2.80269, 0.981481
2.80292, 0.981481
2.80315, 0.981481
2.80338, 0.981481
2.80361, 0.981481
2.80384, 0.981481
2.80407, 0.981481
2.80431, 0.981481
2.80454, 0.981481
2.80477, 0.981481
2.805, 0.981481
2.80523, 0.981481
2.80546, 0.981481
2.80569, 0.981481
2.80592, 0.981481
2.80615, 0.981481
2.80638, 0.981481
2.80662, 0.981481
2.80685, 0.981481
2.80708, 0.981481
2.80731, 0.981481
2.80754, 0.981481
2.80777, 0.981481
2.808, 0.981481
2.80823, 0.981481
2.80846, 0.981481
2.80869, 0.981481
2.80892, 0.981481
2.80916, 0.981481
2.80939, 0.981481
2.80962, 0.981481
2.80985, 0.981481
2.81008, 0.981481
2.81031, 0.981481
2.81054, 0.981481
2.81077, 0.981481
2.811, 0.981481
2.81123, 0.981481
2.81146, 0.981481
2.8117, 0.981481
2.81193, 0.981481
2.81216, 0.981481
2.81239, 0.981481
2.81262, 0.981481
2.81285, 0.981481
2.81308, 0.981481
2.81331, 0.981481
2.81354, 0.981481
2.81377, 0.981481
2.81401, 0.981481
2.81424, 0.981481
2.81447, 0.981481
2.8147, 0.981481
2.81493, 0.981481
2.81516, 0.981481
2.81539, 0.981481
2.81562, 0.981481
2.81585, 0.981481
2.81608, 0.981481
2.81631, 0.981481
2.81655, 0.981481
2.81678, 0.981481
2.81701, 0.981481
2.81724, 0.981481
2.81747, 0.981481
2.8177, 0.981481
2.81793, 0.981481
2.81816, 0.981481
2.81839, 0.981481
2.81862, 0.981481
2.81885, 0.981481
2.81909, 0.981481
2.81932, 0.981481
2.81955, 0.981481
2.81978, 0.981481
2.82001, 0.981481
2.82024, 0.981481
2.82047, 0.981481
2.8207, 0.981481
2.82093, 0.981481
2.82116, 0.981481
2.8214, 0.981481
2.82163, 0.981481
2.82186, 0.981481
2.82209, 0.981481
2.82232, 0.981481
2.82255, 0.981481
2.82278, 0.981481
2.82301, 0.981481
2.82324, 0.981481
2.82347, 0.981481
2.8237, 0.981481
2.82394, 0.981481
2.82417, 0.981481
2.8244, 0.981481
2.82463, 0.981481
2.82486, 0.981481
2.82509, 0.981481
2.82532, 0.981481
2.82555, 0.981481
2.82578, 0.981481
2.82601, 0.981481
2.82625, 0.981481
2.82648, 0.981481
2.82671, 0.981481
2.82694, 0.981481
2.82717, 0.981481
2.8274, 0.981481
2.82763, 0.981481
2.82786, 0.981481
2.82809, 0.981481
2.82832, 0.981481
2.82855, 0.981481
2.82879, 0.981481
2.82902, 0.981481
2.82925, 0.981481
2.82948, 0.981481
2.82971, 0.981481
2.82994, 0.981481
2.83017, 0.981481
2.8304, 0.981481
2.83063, 0.981481
2.83086, 0.981481
2.83109, 0.981481
2.83133, 0.981481
2.83156, 0.981481
2.83179, 0.981481
2.83202, 0.981481
2.83225, 0.981481
2.83248, 0.981481
2.83271, 0.981481
2.83294, 0.981481
2.83317, 0.981481
2.8334, 0.981481
2.83364, 0.981481
2.83387, 0.981481
2.8341, 0.981481
2.83433, 0.981481
2.83456, 0.981481
2.83479, 0.981481
2.83502, 0.981481
2.83525, 0.981481
2.83548, 0.981481
2.83571, 0.981481
2.83594, 0.981481
2.83618, 0.981481
2.83641, 0.981481
2.83664, 0.981481
2.83687, 0.981481
2.8371, 0.981481
2.83733, 0.981481
2.83756, 0.981481
2.83779, 0.981481
2.83802, 0.981481
2.83825, 0.981481
2.83848, 0.981481
2.83872, 0.981481
2.83895, 0.981481
2.83918, 0.981481
2.83941, 0.981481
2.83964, 0.981481
2.83987, 0.981481
2.8401, 0.981481
2.84033, 0.981481
2.84056, 0.981481
2.84079, 0.981481
2.84103, 0.981481
2.84126, 0.981481
2.84149, 0.981481
2.84172, 0.981481
2.84195, 0.981481
2.84218, 0.981481
2.84241, 0.981481
2.84264, 0.981481
2.84287, 0.981481
2.8431, 0.981481
2.84333, 0.981481
2.84357, 0.981481
2.8438, 0.981481
2.84403, 0.981481
2.84426, 0.981481
2.84449, 0.981481
2.84472, 0.981481
2.84495, 0.981481
2.84518, 0.981481
2.84541, 0.981481
2.84564, 0.981481
2.84587, 0.981481
2.84611, 0.981481
2.84634, 0.981481
2.84657, 0.981481
2.8468, 0.981481
2.84703, 0.981481
2.84726, 0.981481
2.84749, 0.981481
2.84772, 0.981481
2.84795, 0.981481
2.84818, 0.981481
2.84842, 0.981481
2.84865, 0.981481
2.84888, 0.981481
2.84911, 0.981481
2.84934, 0.981481
2.84957, 0.981481
2.8498, 0.981481
2.85003, 0.981481
2.85026, 0.981481
2.85049, 0.981481
2.85072, 0.981481
2.85096, 0.981481
2.85119, 0.981481
2.85142, 0.981481
2.85165, 0.981481
2.85188, 0.981481
2.85211, 0.981481
2.85234, 0.981481
2.85257, 0.981481
2.8528, 0.981481
2.85303, 0.981481
2.85327, 0.981481
2.8535, 0.981481
2.85373, 0.981481
2.85396, 0.981481
2.85419, 0.981481
2.85442, 0.981481
2.85465, 0.981481
2.85488, 0.981481
2.85511, 0.981481
2.85534, 0.981481
2.85557, 0.981481
2.85581, 0.981481
2.85604, 0.981481
2.85627, 0.981481
2.8565, 0.981481
2.85673, 0.981481
2.85696, 0.981481
2.85719, 0.981481
2.85742, 0.981481
2.85765, 0.981481
2.85788, 0.981481
2.85811, 0.981481
2.85835, 0.981481
2.85858, 0.981481
2.85881, 0.981481
2.85904, 0.981481
2.85927, 0.981481
2.8595, 0.981481
2.85973, 0.981481
2.85996, 0.981481
2.86019, 0.981481
2.86042, 0.981481
2.86066, 0.981481
2.86089, 0.981481
2.86112, 0.981481
2.86135, 0.981481
2.86158, 0.981481
2.86181, 0.981481
2.86204, 0.981481
2.86227, 0.981481
2.8625, 0.981481
2.86273, 0.981481
2.86296, 0.981481
